id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste
502451,Company_225,2020-03-11,2020-06-03,2020-11-12,12658,2140,10518
502452,Company_225,2022-04-28,2022-07-25,2022-12-12,13238,5306,7932
502453,Company_226,2022-06-22,2022-09-27,2023-03-14,13042,7675,5367
502454,Company_226,2023-02-18,2023-05-29,2023-07-05,9114,8978,136
502455,Company_226,2023-03-13,2023-03-30,2023-04-09,21785,6411,15374
502456,Company_226,2024-01-19,2024-03-27,2024-08-29,9444,2392,7052
502457,Company_226,2023-01-25,2023-04-02,2023-04-14,13116,10359,2757
502458,Company_226,2023-12-13,2024-03-03,2024-08-02,19837,19315,522
502459,Company_226,2020-11-29,2021-01-10,2021-07-18,9589,7587,2002
502460,Company_226,2022-05-17,2022-08-24,2022-10-03,9571,7466,2105
502461,Company_226,2020-11-04,2020-12-06,2021-05-03,16434,1323,15111
502462,Company_226,2023-08-24,2023-12-01,2024-04-30,13090,3412,9678
502463,Company_226,2022-04-18,2022-08-11,2022-12-18,19203,12018,7185
502464,Company_226,2023-06-04,2023-07-13,2023-11-12,17113,6476,10637
502465,Company_226,2023-12-14,2024-02-06,2024-03-10,18154,2424,15730
502466,Company_226,2022-07-17,2022-11-01,2023-03-09,4517,1310,3207
502467,Company_226,2024-02-03,2024-05-29,2024-09-13,12787,7768,5019
502468,Company_226,2022-08-22,2022-09-13,2022-09-19,9136,5971,3165
502469,Company_226,2023-01-12,2023-04-29,2023-09-27,6112,5325,787
502470,Company_226,2021-10-10,2021-11-16,2022-01-11,23641,11371,12270
502471,Company_226,2021-08-16,2021-11-18,2021-12-30,17142,14029,3113
502472,Company_227,2022-09-10,2022-12-14,2023-04-23,15653,3416,12237
502473,Company_227,2021-05-05,2021-08-27,2021-11-11,20040,5856,14184
502474,Company_227,2023-09-19,2023-11-16,2024-05-24,20909,6146,14763
502475,Company_227,2020-07-15,2020-09-27,2021-04-06,18759,12673,6086
502476,Company_228,2021-09-26,2021-12-06,2022-05-06,16128,7232,8896
502477,Company_228,2021-08-03,2021-10-18,2022-01-28,23373,18743,4630
502478,Company_228,2020-02-06,2020-03-19,2020-09-10,20277,11330,8947
502479,Company_228,2021-08-16,2021-10-14,2022-01-31,13850,6043,7807
502480,Company_228,2021-01-30,2021-03-28,2021-04-28,15902,10893,5009
502481,Company_228,2023-01-21,2023-04-10,2023-05-14,24985,23156,1829
502482,Company_228,2022-03-30,2022-07-01,2022-09-16,8458,3293,5165
502483,Company_228,2020-10-13,2020-11-11,2021-02-26,23366,3218,20148
502484,Company_228,2020-04-26,2020-08-20,2021-01-19,16097,9237,6860
502485,Company_228,2023-01-18,2023-02-14,2023-07-01,24103,8414,15689
502486,Company_228,2022-09-15,2022-12-19,2022-12-20,21320,7039,14281
502487,Company_228,2022-09-05,2022-09-22,2022-11-26,6606,3132,3474
502488,Company_228,2022-04-28,2022-06-16,2022-08-06,1738,1330,408
502489,Company_229,2022-12-16,2023-01-10,2023-02-16,14564,10672,3892
502490,Company_229,2022-06-05,2022-09-16,2022-09-24,13832,13730,102
502491,Company_229,2023-03-20,2023-07-09,2023-11-14,13651,11447,2204
502492,Company_229,2023-07-29,2023-09-22,2023-11-07,1335,1290,45
502493,Company_229,2023-04-21,2023-07-04,2023-07-14,4936,2459,2477
502494,Company_229,2022-07-23,2022-09-17,2022-10-15,18573,1312,17261
502495,Company_229,2021-02-21,2021-03-16,2021-05-25,15670,10393,5277
502496,Company_229,2023-12-01,2024-01-25,2024-03-12,6653,2606,4047
502497,Company_229,2022-12-23,2023-03-07,2023-06-11,19349,1246,18103
502498,Company_229,2022-12-19,2023-02-18,2023-03-17,23473,23413,60
502499,Company_229,2020-11-01,2020-12-05,2021-01-15,11847,4840,7007
502500,Company_229,2020-11-29,2021-02-20,2021-07-08,831,453,378
502501,Company_229,2020-07-08,2020-07-30,2020-10-30,9846,1595,8251
502502,Company_229,2023-06-14,2023-09-09,2024-02-14,9289,1108,8181
502503,Company_229,2022-06-15,2022-07-23,2022-12-24,11183,2189,8994
502504,Company_229,2021-01-24,2021-02-22,2021-09-03,12989,5933,7056
502505,Company_229,2022-11-06,2023-01-03,2023-01-10,13219,8285,4934
502506,Company_230,2020-02-12,2020-05-16,2020-07-19,19005,82,18923
502507,Company_230,2023-01-01,2023-04-21,2023-10-21,18533,12762,5771
502508,Company_230,2022-08-04,2022-09-07,2022-10-12,18218,14725,3493
502509,Company_230,2020-07-31,2020-09-08,2020-12-23,4192,1539,2653
502510,Company_230,2023-02-23,2023-03-24,2023-05-20,24167,9920,14247
502511,Company_230,2021-02-13,2021-05-03,2021-05-10,7309,4669,2640
502512,Company_230,2020-02-21,2020-03-29,2020-09-26,2607,793,1814
502513,Company_230,2020-11-16,2021-01-26,2021-06-14,5284,3497,1787
502514,Company_230,2023-12-15,2024-03-09,2024-04-04,6926,6639,287
502515,Company_230,2022-07-09,2022-10-12,2023-04-23,11816,8487,3329
502516,Company_230,2020-12-12,2021-02-08,2021-05-17,3331,1732,1599
502517,Company_230,2023-09-24,2023-12-20,2024-02-01,4575,3622,953
502518,Company_230,2022-01-13,2022-04-29,2022-05-29,12690,2242,10448
502519,Company_230,2021-12-01,2022-01-09,2022-02-24,1485,1046,439
502520,Company_230,2021-01-29,2021-05-10,2021-08-13,23508,6931,16577
502521,Company_230,2022-12-20,2023-02-20,2023-09-02,2539,2266,273
502522,Company_231,2020-02-25,2020-05-14,2020-11-06,21209,4253,16956
502523,Company_231,2023-08-06,2023-10-21,2024-04-23,7768,3141,4627
502524,Company_231,2023-06-18,2023-08-24,2023-11-08,16518,7501,9017
502525,Company_231,2023-07-01,2023-08-25,2023-09-15,17255,3047,14208
502526,Company_231,2022-08-14,2022-09-08,2023-03-08,11752,6595,5157
502527,Company_231,2020-06-12,2020-07-26,2020-08-31,13142,9469,3673
502528,Company_231,2020-07-12,2020-11-06,2020-11-22,11966,10315,1651
502529,Company_231,2024-02-02,2024-03-06,2024-04-22,7614,3010,4604
502530,Company_231,2020-10-19,2020-11-10,2021-05-06,22592,10912,11680
502531,Company_231,2021-07-22,2021-10-05,2021-11-27,5439,4389,1050
502532,Company_231,2022-11-13,2022-12-24,2023-01-09,13648,3274,10374
502533,Company_231,2023-11-30,2023-12-21,2024-02-13,23877,17633,6244
502534,Company_231,2023-03-06,2023-05-16,2023-06-12,20835,18740,2095
502535,Company_231,2020-01-21,2020-04-25,2020-09-06,5489,84,5405
502536,Company_231,2022-01-10,2022-04-19,2022-08-25,20381,9955,10426
502537,Company_231,2021-11-14,2021-12-12,2022-05-10,21297,13712,7585
502538,Company_231,2021-07-02,2021-10-04,2022-03-05,15698,6349,9349
502539,Company_231,2023-03-09,2023-04-14,2023-05-18,4314,2328,1986
502540,Company_232,2023-08-22,2023-10-25,2024-04-27,3360,1285,2075
502541,Company_232,2021-09-02,2021-10-31,2021-11-28,5060,1331,3729
502542,Company_232,2023-02-05,2023-04-11,2023-08-29,3000,1511,1489
502543,Company_232,2024-01-11,2024-03-13,2024-05-22,23766,23512,254
502544,Company_232,2023-09-15,2023-10-16,2024-02-29,15769,2269,13500
502545,Company_232,2022-02-25,2022-04-11,2022-10-05,22396,10389,12007
502546,Company_232,2021-06-05,2021-09-16,2021-12-20,8171,3321,4850
502547,Company_232,2023-07-16,2023-10-09,2024-04-11,3105,961,2144
502548,Company_232,2023-07-07,2023-11-02,2024-03-06,14789,7115,7674
502549,Company_232,2020-10-04,2021-01-13,2021-07-10,6193,4856,1337
502550,Company_232,2022-05-25,2022-07-18,2022-08-13,7849,4036,3813
502551,Company_232,2022-04-29,2022-07-14,2022-12-31,1238,901,337
502552,Company_232,2021-04-26,2021-06-06,2021-11-08,21714,10459,11255
502553,Company_233,2022-06-17,2022-09-22,2022-12-01,12098,10674,1424
502554,Company_233,2023-09-25,2023-11-27,2024-03-21,8660,4384,4276
502555,Company_234,2023-12-20,2024-04-15,2024-08-27,11528,2694,8834
502556,Company_234,2021-06-01,2021-09-11,2022-01-28,12646,2901,9745
502557,Company_234,2022-01-28,2022-04-08,2022-05-05,1495,1450,45
502558,Company_234,2023-12-25,2024-01-21,2024-03-27,2812,1010,1802
502559,Company_234,2020-12-19,2021-03-19,2021-07-24,2362,2104,258
502560,Company_234,2020-04-13,2020-07-27,2020-08-23,3686,2120,1566
502561,Company_234,2023-10-01,2023-11-21,2023-12-20,15647,9451,6196
502562,Company_234,2021-06-19,2021-08-17,2022-02-24,1778,117,1661
502563,Company_234,2021-06-09,2021-09-09,2021-11-24,10394,6364,4030
502564,Company_234,2021-01-28,2021-04-29,2021-08-08,6992,4261,2731
502565,Company_234,2021-05-13,2021-08-30,2021-10-07,10742,7908,2834
502566,Company_234,2023-06-05,2023-08-11,2023-10-18,11160,5401,5759
502567,Company_234,2021-03-10,2021-05-19,2021-08-06,11312,9123,2189
502568,Company_234,2022-07-22,2022-09-26,2022-12-05,21767,1580,20187
502569,Company_234,2020-01-21,2020-02-05,2020-04-26,8964,4675,4289
502570,Company_234,2022-07-18,2022-08-19,2022-12-20,14293,761,13532
502571,Company_234,2022-04-02,2022-05-03,2022-08-25,9303,5925,3378
502572,Company_234,2023-09-09,2023-12-12,2024-03-28,22790,16396,6394
502573,Company_234,2020-10-26,2020-11-15,2021-02-17,8059,3200,4859
502574,Company_235,2021-04-28,2021-08-25,2021-11-04,8863,590,8273
502575,Company_235,2021-08-25,2021-11-15,2021-12-25,5009,931,4078
502576,Company_235,2023-03-05,2023-05-29,2023-10-14,9037,7674,1363
502577,Company_235,2021-10-28,2022-01-07,2022-03-12,16897,1673,15224
502578,Company_235,2021-08-09,2021-11-09,2021-12-30,12043,11544,499
502579,Company_235,2020-07-13,2020-08-03,2020-08-06,17799,2053,15746
502580,Company_235,2023-05-17,2023-08-27,2024-01-12,16860,7424,9436
502581,Company_235,2022-11-26,2023-02-04,2023-04-26,6691,4829,1862
502582,Company_235,2020-02-04,2020-05-18,2020-09-19,3124,1306,1818
502583,Company_235,2022-07-21,2022-08-27,2023-01-22,24874,7271,17603
502584,Company_235,2021-11-21,2022-03-11,2022-07-27,13815,3987,9828
502585,Company_235,2022-08-23,2022-11-02,2023-03-30,3272,935,2337
502586,Company_235,2022-12-09,2023-01-05,2023-01-12,9906,7779,2127
502587,Company_235,2021-08-23,2021-11-11,2022-04-17,19480,7936,11544
502588,Company_235,2020-02-11,2020-06-04,2020-06-08,12089,1205,10884
502589,Company_235,2023-09-04,2023-11-18,2024-02-14,18088,1325,16763
502590,Company_236,2020-12-02,2021-02-25,2021-03-01,6350,1722,4628
502591,Company_236,2023-07-26,2023-11-22,2023-11-29,4145,2996,1149
502592,Company_236,2020-04-10,2020-06-15,2020-11-13,12946,10050,2896
502593,Company_236,2023-06-21,2023-07-02,2023-12-22,16594,8217,8377
502594,Company_236,2021-04-07,2021-06-02,2021-07-23,4194,1023,3171
502595,Company_236,2021-11-10,2021-12-05,2021-12-14,4604,4009,595
502596,Company_236,2022-02-02,2022-05-09,2022-10-30,2558,1142,1416
502597,Company_236,2021-03-19,2021-06-22,2021-08-25,18285,7981,10304
502598,Company_236,2024-02-03,2024-03-17,2024-04-13,15581,424,15157
502599,Company_236,2022-06-08,2022-08-04,2022-08-17,17840,7989,9851
502600,Company_236,2020-07-11,2020-09-20,2020-11-05,12618,3444,9174
502601,Company_237,2024-01-01,2024-03-14,2024-03-29,8576,2431,6145
502602,Company_237,2022-03-29,2022-04-21,2022-08-16,5264,229,5035
502603,Company_237,2021-01-18,2021-03-07,2021-06-06,5155,4893,262
502604,Company_237,2021-03-27,2021-04-09,2021-06-17,23768,13607,10161
502605,Company_237,2021-01-29,2021-04-22,2021-07-04,13807,5234,8573
502606,Company_237,2020-05-23,2020-08-20,2021-01-16,22328,9732,12596
502607,Company_238,2022-02-08,2022-06-04,2022-06-09,23404,18043,5361
502608,Company_238,2021-09-27,2022-01-18,2022-03-05,15228,693,14535
502609,Company_238,2021-06-01,2021-09-24,2021-12-28,22934,16641,6293
502610,Company_238,2020-10-10,2020-10-28,2020-12-02,3892,1606,2286
502611,Company_238,2023-10-05,2024-01-04,2024-05-04,13522,11727,1795
502612,Company_238,2020-08-24,2020-10-14,2021-03-15,4330,3255,1075
502613,Company_238,2023-01-12,2023-02-16,2023-05-21,13774,352,13422
502614,Company_238,2021-10-13,2021-12-16,2022-03-31,11919,10297,1622
502615,Company_238,2023-07-13,2023-10-07,2023-12-13,8100,4479,3621
502616,Company_238,2020-11-05,2021-02-18,2021-04-25,16621,711,15910
502617,Company_238,2020-12-02,2021-03-26,2021-06-15,2260,1858,402
502618,Company_238,2022-05-25,2022-07-24,2023-01-05,13218,10717,2501
502619,Company_238,2021-03-08,2021-06-24,2021-06-28,12603,327,12276
502620,Company_238,2022-12-11,2023-01-10,2023-05-29,2010,1419,591
502621,Company_238,2020-12-04,2021-01-16,2021-03-20,22068,5023,17045
502622,Company_238,2020-07-31,2020-11-13,2020-11-20,7942,6294,1648
502623,Company_239,2021-10-29,2021-12-23,2022-06-26,10425,7867,2558
502624,Company_239,2023-01-05,2023-04-26,2023-10-03,6738,3427,3311
502625,Company_239,2023-02-22,2023-05-31,2023-12-02,7521,4478,3043
502626,Company_239,2021-04-20,2021-05-01,2021-11-11,22223,20098,2125
502627,Company_239,2023-07-28,2023-10-17,2024-01-09,22544,17122,5422
502628,Company_239,2023-04-04,2023-06-25,2023-11-01,4114,792,3322
502629,Company_239,2021-08-28,2021-12-07,2022-05-22,12820,10744,2076
502630,Company_239,2021-06-05,2021-06-16,2021-10-15,21781,11788,9993
502631,Company_239,2021-08-11,2021-10-22,2022-04-21,15973,3070,12903
502632,Company_239,2023-01-15,2023-05-01,2023-07-28,10687,2105,8582
502633,Company_239,2023-01-13,2023-02-03,2023-06-20,1807,731,1076
502634,Company_239,2022-06-16,2022-07-11,2022-09-29,15787,7343,8444
502635,Company_239,2020-08-17,2020-11-06,2021-05-14,22115,19529,2586
502636,Company_239,2020-07-06,2020-08-03,2020-08-10,23687,12053,11634
502637,Company_240,2023-10-25,2024-01-13,2024-01-22,4421,2416,2005
502638,Company_240,2020-04-03,2020-05-19,2020-08-01,1120,175,945
502639,Company_240,2020-05-30,2020-06-29,2020-12-14,6766,6056,710
502640,Company_240,2022-11-16,2022-12-03,2023-05-25,23834,19236,4598
502641,Company_240,2023-12-29,2024-03-20,2024-07-01,3051,2854,197
502642,Company_240,2021-09-05,2021-10-15,2022-03-31,4666,786,3880
502643,Company_240,2023-09-18,2023-11-01,2024-02-17,3625,1661,1964
502644,Company_240,2023-01-31,2023-02-25,2023-04-16,2480,1776,704
502645,Company_240,2022-10-17,2022-11-22,2023-01-21,14211,1296,12915
502646,Company_240,2020-12-22,2021-03-14,2021-06-14,3212,487,2725
502647,Company_241,2022-11-23,2023-02-07,2023-07-01,6614,2020,4594
502648,Company_241,2020-02-22,2020-03-16,2020-04-21,1341,1,1340
502649,Company_241,2023-05-22,2023-08-22,2024-01-29,2594,2068,526
502650,Company_241,2022-04-15,2022-04-30,2022-10-29,12037,10983,1054
502651,Company_241,2022-02-03,2022-05-12,2022-06-15,7479,7424,55
502652,Company_241,2023-03-14,2023-06-01,2023-09-20,19950,5523,14427
502653,Company_241,2023-09-22,2023-10-18,2024-01-31,18299,15877,2422
502654,Company_241,2022-12-06,2023-02-25,2023-08-08,1981,1678,303
502655,Company_241,2023-09-23,2024-01-09,2024-07-03,9625,992,8633
502656,Company_241,2023-11-16,2024-02-11,2024-04-23,15982,13885,2097
502657,Company_241,2023-10-20,2024-01-02,2024-05-07,3089,1433,1656
502658,Company_241,2021-02-19,2021-04-01,2021-07-10,1154,990,164
502659,Company_241,2023-08-23,2023-09-24,2024-03-04,5179,3291,1888
502660,Company_241,2023-09-01,2023-10-15,2024-03-23,4700,1945,2755
502661,Company_242,2021-03-30,2021-05-29,2021-08-29,5171,75,5096
502662,Company_242,2022-08-23,2022-11-15,2023-05-27,8332,2863,5469
502663,Company_242,2020-01-05,2020-04-24,2020-07-04,15809,7894,7915
502664,Company_242,2023-07-20,2023-07-31,2023-12-13,24915,19005,5910
502665,Company_243,2022-02-06,2022-06-01,2022-10-22,14740,5236,9504
502666,Company_243,2023-09-18,2024-01-01,2024-06-13,15172,10140,5032
502667,Company_243,2021-01-10,2021-04-25,2021-11-08,10782,5957,4825
502668,Company_243,2020-09-08,2020-11-07,2020-12-12,16234,4758,11476
502669,Company_243,2022-05-24,2022-08-25,2022-09-01,17699,16121,1578
502670,Company_243,2021-04-28,2021-07-26,2021-12-30,18688,1775,16913
502671,Company_244,2020-06-27,2020-08-20,2021-01-03,23804,5966,17838
502672,Company_244,2021-12-18,2022-03-06,2022-06-14,15363,13151,2212
502673,Company_244,2020-09-28,2021-01-02,2021-07-11,16028,12535,3493
502674,Company_244,2020-03-18,2020-04-17,2020-10-31,16702,7183,9519
502675,Company_244,2023-01-14,2023-03-07,2023-07-20,7558,1476,6082
502676,Company_244,2020-05-30,2020-09-10,2021-01-28,18200,8324,9876
502677,Company_244,2023-10-12,2023-12-13,2024-01-03,4710,4389,321
502678,Company_244,2022-01-22,2022-02-14,2022-04-12,21876,1366,20510
502679,Company_244,2020-02-14,2020-03-14,2020-05-12,14557,6693,7864
502680,Company_244,2021-12-21,2022-03-15,2022-06-20,19475,6048,13427
502681,Company_244,2022-07-21,2022-09-08,2022-10-30,1286,506,780
502682,Company_244,2022-04-08,2022-06-28,2022-07-23,5065,4101,964
502683,Company_244,2021-07-19,2021-09-07,2022-01-05,2512,2124,388
502684,Company_245,2020-11-12,2021-02-19,2021-07-30,7781,6564,1217
502685,Company_245,2023-06-24,2023-09-20,2024-03-18,17594,7331,10263
502686,Company_245,2020-01-14,2020-01-31,2020-05-31,24873,24080,793
502687,Company_245,2020-02-03,2020-04-25,2020-10-12,8714,6311,2403
502688,Company_245,2023-03-26,2023-07-06,2023-12-06,20104,19265,839
502689,Company_245,2023-06-11,2023-07-13,2023-11-08,12694,3405,9289
502690,Company_245,2021-06-26,2021-09-17,2021-10-26,12877,12662,215
502691,Company_246,2020-06-19,2020-10-14,2020-11-13,11594,10026,1568
502692,Company_246,2022-09-10,2023-01-02,2023-01-18,2680,2162,518
502693,Company_246,2021-11-09,2022-03-01,2022-06-02,3751,2913,838
502694,Company_246,2020-01-05,2020-01-19,2020-03-26,19202,15666,3536
502695,Company_246,2023-04-19,2023-08-09,2023-09-29,23228,20820,2408
502696,Company_246,2022-08-17,2022-09-26,2022-10-19,6732,3667,3065
502697,Company_246,2023-12-24,2024-04-17,2024-05-05,17124,15437,1687
502698,Company_246,2022-07-27,2022-10-12,2023-04-14,4518,781,3737
502699,Company_246,2021-12-24,2022-02-02,2022-08-13,18577,17667,910
502700,Company_247,2023-04-03,2023-06-06,2023-09-26,24048,17435,6613
502701,Company_247,2022-09-02,2022-11-01,2022-11-26,7101,736,6365
502702,Company_247,2020-07-29,2020-09-01,2020-10-23,10006,6156,3850
502703,Company_247,2020-02-01,2020-04-28,2020-06-02,17456,4806,12650
502704,Company_247,2022-05-10,2022-07-04,2022-07-18,12243,5526,6717
502705,Company_247,2020-03-09,2020-05-31,2020-10-25,18187,16070,2117
502706,Company_247,2023-06-02,2023-08-14,2023-10-14,5991,1985,4006
502707,Company_247,2022-12-13,2023-02-02,2023-07-26,7555,4298,3257
502708,Company_247,2022-03-27,2022-07-06,2022-07-11,2608,2415,193
502709,Company_247,2022-07-21,2022-08-26,2022-11-03,23458,11395,12063
502710,Company_247,2022-07-13,2022-09-10,2022-09-20,22165,5408,16757
502711,Company_247,2023-10-03,2023-11-24,2024-05-31,15667,1101,14566
502712,Company_247,2020-12-09,2021-04-02,2021-07-26,1573,365,1208
502713,Company_247,2022-09-26,2022-10-31,2023-04-28,1687,577,1110
502714,Company_247,2022-03-20,2022-06-20,2022-12-09,2121,826,1295
502715,Company_247,2021-07-22,2021-10-15,2021-10-24,8986,763,8223
502716,Company_247,2022-06-28,2022-10-14,2022-12-19,16172,418,15754
502717,Company_247,2020-08-02,2020-10-29,2020-12-06,8705,7870,835
502718,Company_247,2022-10-04,2022-12-08,2022-12-21,7835,3054,4781
502719,Company_248,2021-07-24,2021-11-07,2022-04-21,8281,1108,7173
502720,Company_248,2023-12-14,2024-03-30,2024-06-22,14159,4999,9160
502721,Company_248,2022-07-24,2022-10-24,2023-03-23,6492,1908,4584
502722,Company_248,2020-12-22,2021-03-22,2021-07-27,864,227,637
502723,Company_248,2023-08-12,2023-09-18,2024-03-26,24164,6357,17807
502724,Company_248,2022-07-07,2022-07-31,2022-10-12,9059,8817,242
502725,Company_248,2023-08-28,2023-09-23,2024-02-19,5446,405,5041
502726,Company_248,2021-01-02,2021-01-26,2021-03-27,17233,3558,13675
502727,Company_248,2021-12-27,2022-03-19,2022-09-05,9591,7954,1637
502728,Company_248,2024-01-20,2024-02-06,2024-05-22,2379,71,2308
502729,Company_248,2023-10-15,2023-12-07,2024-02-25,22279,6754,15525
502730,Company_249,2022-10-03,2022-10-28,2022-12-30,7407,4852,2555
502731,Company_249,2023-08-06,2023-10-07,2023-10-08,1853,1254,599
502732,Company_249,2022-05-27,2022-07-03,2022-07-26,21406,4514,16892
502733,Company_250,2023-09-12,2023-12-06,2024-04-01,13269,10871,2398
502734,Company_250,2020-09-29,2020-12-11,2021-03-02,10070,2359,7711
502735,Company_250,2023-03-20,2023-06-13,2023-08-06,21183,13108,8075
502736,Company_250,2021-04-17,2021-07-06,2021-09-13,7643,4362,3281
502737,Company_250,2021-01-01,2021-02-06,2021-04-03,20338,13839,6499
502738,Company_250,2021-11-24,2022-02-26,2022-07-10,18754,9036,9718
502739,Company_250,2020-01-10,2020-04-09,2020-05-24,9033,3623,5410
502740,Company_250,2020-08-20,2020-09-12,2020-12-25,13568,7051,6517
502741,Company_250,2021-12-06,2022-03-21,2022-09-05,5795,5535,260
502742,Company_250,2021-04-04,2021-07-31,2021-11-26,24448,5402,19046
502743,Company_250,2022-04-21,2022-06-11,2022-08-22,22844,8374,14470
502744,Company_250,2023-01-01,2023-03-09,2023-08-20,7174,5776,1398
502745,Company_250,2021-07-01,2021-09-07,2022-01-13,4670,896,3774
